"","nom_mun","att_neigh.bin","att_party.bin","att_ngo.bin","att_union.bin","victim","tenure","age","women","edu","neighsec","vote","rural","party","partypri","partyprd","kinship","state"
"750","Tuxpan",0,0,0,0,"Not a victim",5,48,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Nayarit"
"751","Cuernavaca",0,0,0,0,"Not a victim",5,70,1,2,"Worsened a lot/somewhat",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.238095238095238,"Morelos"
"752","Cuernavaca",1,1,1,0,"Victim",3,20,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.547619047619048,"Morelos"
"753","Cuernavaca",1,1,1,1,"Not a victim",4,52,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.738095238095238,"Morelos"
"754","Cuernavaca",1,1,1,1,"Victim",3,36,1,4,"Worsened a lot/somewhat",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.738095238095238,"Morelos"
"755","Cuernavaca",1,1,1,1,"Not a victim",3,56,0,4,"Worsened a lot/somewhat",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.761904761904762,"Morelos"
"756","Cuernavaca",1,0,0,0,"Not a victim",4,40,0,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.523809523809524,"Morelos"
"757","Cuernavaca",0,0,0,0,"Not a victim",5,32,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.833333333333333,"Morelos"
"758","Cuernavaca",1,1,1,1,"Victim",4,32,0,4,"Worsened a lot/somewhat",1,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.80952380952381,"Morelos"
"759","Cuernavaca",0,0,0,0,"Not a victim",5,22,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.904761904761905,"Morelos"
"760","Cuernavaca",1,1,NA,1,"Not a victim",3,40,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.904761904761905,"Morelos"
"761","Ameca",0,0,0,0,"Not a victim",5,42,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.714285714285714,"Jalisco"
"762","Ameca",0,0,0,0,"Not a victim",2,19,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"763","Ameca",0,0,0,0,"Not a victim",5,65,1,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"764","Ameca",0,0,0,0,"Not a victim",4,36,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.285714285714286,"Jalisco"
"765","Ameca",0,0,0,0,"Not a victim",5,41,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"766","Ameca",0,0,0,0,"Not a victim",5,58,1,2,"Worsened a lot/somewhat",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"767","Ameca",0,0,0,0,"Not a victim",5,47,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.571428571428571,"Jalisco"
"768","Ameca",0,0,0,0,"Not a victim",4,18,1,4,"Improved a lot/somewhat or same",NA,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.714285714285714,"Jalisco"
"769","Ameca",0,0,0,0,"Not a victim",5,42,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"770","Ameca",1,0,0,0,"Not a victim",2,27,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.285714285714286,"Jalisco"
"771","Matamoros",0,0,0,0,"Not a victim",5,33,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.80952380952381,"Tamaulipas"
"772","Matamoros",1,0,0,0,"Not a victim",5,89,0,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.261904761904762,"Tamaulipas"
"773","Matamoros",1,0,0,0,"Not a victim",5,75,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.404761904761905,"Tamaulipas"
"774","Matamoros",1,0,0,0,"Not a victim",5,36,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.428571428571429,"Tamaulipas"
"775","Matamoros",1,0,0,0,"Not a victim",5,51,1,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Tamaulipas"
"776","Matamoros",0,0,0,0,"Not a victim",1,26,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.595238095238095,"Tamaulipas"
"777","Matamoros",0,0,0,0,"Victim",5,40,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Tamaulipas"
"778","Matamoros",0,0,0,0,"Not a victim",4,27,0,5,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Tamaulipas"
"779","Matamoros",0,0,0,0,"Not a victim",5,63,0,2,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Tamaulipas"
"780","Matamoros",1,0,0,0,"Not a victim",5,42,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Tamaulipas"
"781","Chapala",1,0,0,0,"Victim",5,36,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.357142857142857,"Jalisco"
"782","Chapala",1,0,0,0,"Victim",2,23,0,4,"Worsened a lot/somewhat",NA,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.357142857142857,"Jalisco"
"783","Chapala",0,0,1,0,"Not a victim",5,28,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.547619047619048,"Jalisco"
"784","Chapala",0,0,0,0,"Not a victim",4,38,0,3,"Improved a lot/somewhat or same",1,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"785","Chapala",0,0,0,0,"Victim",3,19,0,4,"Improved a lot/somewhat or same",1,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.166666666666667,"Jalisco"
"786","Chapala",1,0,0,0,"Victim",NA,38,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.619047619047619,"Jalisco"
"787","Chapala",0,0,NA,1,"Not a victim",3,43,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.571428571428571,"Jalisco"
"788","Chapala",1,0,0,0,"Not a victim",3,32,0,3,"Worsened a lot/somewhat",1,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.642857142857143,"Jalisco"
"789","Chapala",0,1,NA,1,"Not a victim",5,32,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.428571428571429,"Jalisco"
"790","Chapala",1,1,1,0,"Victim",3,48,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.238095238095238,"Jalisco"
"791","Arandas",0,0,0,0,"Not a victim",2,22,1,3,"Worsened a lot/somewhat",NA,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Jalisco"
"792","Arandas",0,0,0,0,"Not a victim",4,18,1,4,"Worsened a lot/somewhat",NA,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.714285714285714,"Jalisco"
"793","Arandas",0,0,0,0,"Not a victim",5,24,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.714285714285714,"Jalisco"
"794","Arandas",0,0,0,0,"Not a victim",5,20,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.714285714285714,"Jalisco"
"795","Arandas",0,0,0,0,"Not a victim",5,68,0,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.285714285714286,"Jalisco"
"796","Arandas",0,0,0,0,"Not a victim",3,31,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.642857142857143,"Jalisco"
"797","Arandas",1,0,0,0,"Not a victim",5,45,1,4,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.619047619047619,"Jalisco"
"798","Arandas",0,0,0,0,"Not a victim",5,18,0,4,"Worsened a lot/somewhat",NA,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.714285714285714,"Jalisco"
"799","Arandas",0,0,0,0,"Not a victim",4,43,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.571428571428571,"Jalisco"
"800","Arandas",0,0,0,0,"Not a victim",5,42,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.452380952380952,"Jalisco"
"801","Tepic",1,0,0,0,"Not a victim",5,84,0,1,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.5,"Nayarit"
"802","Tepic",1,0,0,0,"Victim",5,38,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.5,"Nayarit"
"803","Tepic",1,0,0,0,"Victim",5,40,0,2,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.625,"Nayarit"
"804","Tepic",1,0,0,0,"Not a victim",5,40,1,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.541666666666667,"Nayarit"
"805","Tepic",0,0,0,0,"Not a victim",5,67,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.583333333333333,"Nayarit"
"806","Tepic",0,0,0,0,"Not a victim",5,79,0,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Nayarit"
"807","Tepic",1,0,0,0,"Victim",5,61,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.777777777777778,"Nayarit"
"808","Tepic",1,1,0,0,"Not a victim",5,44,1,5,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.777777777777778,"Nayarit"
"809","Tepic",0,0,0,0,"Not a victim",1,28,0,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.458333333333333,"Nayarit"
"810","Tepic",0,0,0,0,"Victim",5,39,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.722222222222222,"Nayarit"
"811","Guadalajara",1,1,0,0,"Victim",4,53,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.5,"Jalisco"
"812","Guadalajara",1,1,1,0,"Victim",3,49,1,4,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.69047619047619,"Jalisco"
"813","Guadalajara",1,1,0,0,"Not a victim",2,20,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.694444444444444,"Jalisco"
"814","Guadalajara",1,0,0,0,"Victim",2,25,0,5,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.547619047619048,"Jalisco"
"815","Guadalajara",0,0,0,0,"Not a victim",4,59,0,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.595238095238095,"Jalisco"
"816","Guadalajara",0,0,0,0,"Not a victim",4,62,1,1,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.261904761904762,"Jalisco"
"817","Guadalajara",0,0,0,0,"Victim",2,25,1,4,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.69047619047619,"Jalisco"
"818","Guadalajara",1,0,0,0,"Victim",3,20,1,4,"Improved a lot/somewhat or same",3,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.571428571428571,"Jalisco"
"819","Guadalajara",0,0,0,0,"Not a victim",2,29,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.619047619047619,"Jalisco"
"820","Guadalajara",0,0,0,0,"Victim",5,19,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.785714285714286,"Jalisco"
"821","Venustiano Carranza",0,0,0,0,"Victim",5,39,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.738095238095238,"Michoacan"
"822","Venustiano Carranza",0,0,0,0,"Not a victim",5,39,0,3,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.785714285714286,"Michoacan"
"823","Venustiano Carranza",0,0,0,0,"Victim",5,39,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.761904761904762,"Michoacan"
"824","Venustiano Carranza",0,0,0,0,"Victim",5,27,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.761904761904762,"Michoacan"
"825","Venustiano Carranza",0,0,0,0,"Victim",5,30,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.619047619047619,"Michoacan"
"826","Venustiano Carranza",1,0,0,0,"Victim",5,42,0,3,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.761904761904762,"Michoacan"
"827","Venustiano Carranza",0,0,0,0,"Victim",5,30,1,2,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.785714285714286,"Michoacan"
"828","Venustiano Carranza",0,0,0,0,"Victim",5,29,0,2,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.761904761904762,"Michoacan"
"829","Venustiano Carranza",1,1,1,1,"Victim",5,36,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.761904761904762,"Michoacan"
"830","Venustiano Carranza",0,0,0,0,"Victim",5,40,1,2,"Improved a lot/somewhat or same",4,0,NA,NA,NA,0.666666666666667,"Michoacan"
"831","Sahuayo",0,0,0,0,"Not a victim",2,26,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.619047619047619,"Michoacan"
"832","Sahuayo",0,0,0,0,"Victim",3,57,1,3,"Improved a lot/somewhat or same",4,0,NA,NA,NA,0.571428571428571,"Michoacan"
"833","Sahuayo",0,0,0,0,"Victim",5,24,0,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.761904761904762,"Michoacan"
"834","Sahuayo",0,0,0,0,"Not a victim",1,24,0,4,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.738095238095238,"Michoacan"
"835","Sahuayo",0,1,0,0,"Not a victim",3,51,0,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.80952380952381,"Michoacan"
"836","Sahuayo",1,1,1,1,"Not a victim",3,48,0,2,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.238095238095238,"Michoacan"
"837","Sahuayo",0,0,0,0,"Not a victim",5,73,1,1,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Michoacan"
"838","Sahuayo",0,0,0,0,"Not a victim",5,26,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",1,"Michoacan"
"839","Sahuayo",0,0,0,0,"Not a victim",3,19,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Michoacan"
"840","Sahuayo",1,0,0,0,"Not a victim",4,42,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.69047619047619,"Michoacan"
"841","Guadalajara",1,0,0,0,"Victim",3,54,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.476190476190476,"Jalisco"
"842","Guadalajara",1,1,NA,1,"Victim",5,52,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Jalisco"
"843","Guadalajara",0,0,0,0,"Not a victim",2,23,1,3,"Worsened a lot/somewhat",1,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.547619047619048,"Jalisco"
"844","Guadalajara",0,0,0,0,"Not a victim",2,29,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.642857142857143,"Jalisco"
"845","Guadalajara",1,0,0,0,"Victim",4,51,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.452380952380952,"Jalisco"
"846","Guadalajara",1,0,NA,1,"Victim",3,54,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.5,"Jalisco"
"847","Guadalajara",0,0,0,0,"Not a victim",2,60,1,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.5,"Jalisco"
"848","Guadalajara",0,0,0,0,"Not a victim",2,31,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.619047619047619,"Jalisco"
"849","Guadalajara",0,0,0,0,"Not a victim",3,55,0,3,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.357142857142857,"Jalisco"
"850","Guadalajara",0,0,0,0,"Victim",3,43,0,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Jalisco"
"851","Colima",1,1,1,1,"Victim",4,46,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.785714285714286,"Colima"
"852","Colima",1,0,0,0,"Victim",4,20,1,2,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.833333333333333,"Colima"
"853","Colima",1,0,0,0,"Victim",3,26,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.857142857142857,"Colima"
"854","Colima",1,1,1,1,"Not a victim",4,45,1,3,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.738095238095238,"Colima"
"855","Colima",0,0,0,0,"Victim",5,18,0,4,"Improved a lot/somewhat or same",NA,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.761904761904762,"Colima"
"856","Colima",0,0,0,0,"Not a victim",4,29,0,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.833333333333333,"Colima"
"857","Colima",0,0,0,0,"Not a victim",2,38,1,2,"Improved a lot/somewhat or same",3,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.857142857142857,"Colima"
"858","Colima",0,0,0,0,"Not a victim",3,48,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.714285714285714,"Colima"
"859","Colima",0,1,1,1,"Victim",3,23,0,5,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.642857142857143,"Colima"
"860","Colima",0,0,0,0,"Victim",5,42,1,1,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.714285714285714,"Colima"
"861","Culiacan",1,0,0,0,"Victim",5,42,0,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.4,"Sinaloa"
"862","Culiacan",1,0,0,0,"Not a victim",5,40,0,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.452380952380952,"Sinaloa"
"863","Culiacan",1,0,0,0,"Not a victim",5,83,0,2,"Improved a lot/somewhat or same",2,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.416666666666667,"Sinaloa"
"864","Culiacan",0,0,0,0,"Not a victim",5,70,1,2,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.5,"Sinaloa"
"865","Culiacan",1,0,0,0,"Not a victim",5,30,1,2,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Sinaloa"
"866","Culiacan",1,0,0,0,"Victim",5,73,0,2,"Improved a lot/somewhat or same",2,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.333333333333333,"Sinaloa"
"867","Culiacan",0,0,0,0,"Victim",5,32,1,3,"Improved a lot/somewhat or same",1,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Sinaloa"
"868","Culiacan",1,0,0,0,"Victim",5,34,1,3,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Sinaloa"
"869","Culiacan",1,0,0,0,"Not a victim",5,60,0,2,"Worsened a lot/somewhat",1,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.5,"Sinaloa"
"870","Culiacan",1,1,0,0,"Not a victim",5,62,0,1,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.555555555555556,"Sinaloa"
"871","Xochistlahuaca",0,0,NA,1,"Not a victim",5,23,0,2,"Worsened a lot/somewhat",3,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.638888888888889,"Guerrero"
"872","Xochistlahuaca",0,0,0,0,"Not a victim",5,28,0,3,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.666666666666667,"Guerrero"
"873","Xochistlahuaca",1,1,0,0,"Victim",2,30,0,2,"Worsened a lot/somewhat",3,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.904761904761905,"Guerrero"
"874","Xochistlahuaca",0,0,0,0,"Not a victim",5,18,0,4,"Improved a lot/somewhat or same",NA,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.933333333333333,"Guerrero"
"875","Xochistlahuaca",1,0,0,0,"Not a victim",5,19,1,3,"Improved a lot/somewhat or same",NA,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.904761904761905,"Guerrero"
"876","Xochistlahuaca",0,0,0,0,"Not a victim",5,47,1,2,"Worsened a lot/somewhat",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.277777777777778,"Guerrero"
"877","Xochistlahuaca",0,0,0,0,"Not a victim",5,57,1,2,"Improved a lot/somewhat or same",4,1,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.458333333333333,"Guerrero"
"878","Xochistlahuaca",1,0,0,0,"Victim",5,36,0,2,"Worsened a lot/somewhat",2,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.80952380952381,"Guerrero"
"879","Xochistlahuaca",0,0,0,0,"Not a victim",5,59,1,3,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Guerrero"
"880","Xochistlahuaca",1,0,0,0,"Victim",5,45,0,2,"Worsened a lot/somewhat",3,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.888888888888889,"Guerrero"
"881","Sinaloa",0,0,0,0,"Not a victim",1,81,1,1,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.916666666666667,"Sinaloa"
"882","Sinaloa",0,0,0,0,"Not a victim",5,57,1,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.666666666666667,"Sinaloa"
"883","Sinaloa",0,1,0,0,"Not a victim",3,47,0,3,"Worsened a lot/somewhat",4,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.5,"Sinaloa"
"884","Sinaloa",0,0,0,0,"Not a victim",4,59,0,2,"Improved a lot/somewhat or same",2,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Sinaloa"
"885","Sinaloa",0,0,0,0,"Not a victim",5,29,0,2,"Improved a lot/somewhat or same",1,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.866666666666667,"Sinaloa"
"886","Sinaloa",0,0,0,0,"Not a victim",3,63,0,2,"Improved a lot/somewhat or same",4,1,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.777777777777778,"Sinaloa"
"887","Sinaloa",0,0,0,0,"Not a victim",5,72,1,1,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.777777777777778,"Sinaloa"
"888","Sinaloa",0,0,0,0,"Not a victim",5,19,1,4,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Sinaloa"
"889","Sinaloa",0,0,0,0,"Not a victim",5,24,1,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.766666666666667,"Sinaloa"
"890","Sinaloa",0,0,0,0,"Not a victim",5,59,1,1,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.833333333333333,"Sinaloa"
"891","Iliatenco",1,1,0,0,"Victim",5,43,1,2,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.833333333333333,"Guerrero"
"892","Iliatenco",1,0,0,0,"Not a victim",5,58,0,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.595238095238095,"Guerrero"
"893","Iliatenco",1,0,0,0,"Victim",3,24,1,2,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.619047619047619,"Guerrero"
